Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
1,78,6.0,69,2.0,987.74,1,0,4.0,2,
3,86,14.0,92,2.0,996.03,1,0,1.0,2,
15,89,10.0,75,1.0,1008.06,0,2,2.5,2,
10,24,6.5,91,,1056.73,6,0,15.5,0,
32,72,0.5,41,2.0,1011.26,3,0,7.0,1,
10,80,14.0,76,1.0,1004.96,3,0,2.5,1,
28,70,16.5,79,2.0,992.25,0,1,4.5,2,
4,72,6.0,85,2.0,981.3,0,0,3.0,2,
23,39,4.5,16,1.0,1012.06,11,2,7.5,2,
-9,63,9.0,79,2.0,981.1,1,0,2.5,0,
25,83,18.5,98,2.0,993.63,3,3,4.0,0,
-9,93,5.5,83,1.0,991.4,1,0,2.0,0,
-6,82,14.0,82,2.0,991.66,1,0,3.5,0,
-16,57,5.5,97,2.0,1047.31,9,2,11.0,2,
26,65,8.0,42,2.0,1007.73,4,3,9.0,1,
17,62,11.5,93,1.0,1011.89,2,2,1.5,1,
3,73,9.5,59,2.0,983.56,0,0,2.5,0,
31,70,29.0,96,1.0,1014.53,1,3,6.5,0,
2,33,5.0,40,,976.67,1,2,4.0,1,
2,65,16.5,51,2.0,993.38,0,0,4.0,0,
21,86,16.0,66,1.0,1014.36,0,2,4.5,1,
11,71,4.5,22,1.0,1015.06,1,0,7.0,2,
0,80,17.0,86,2.0,981.8,1,0,1.5,0,
26,86,5.0,63,1.0,999.7,3,1,3.5,1,
34,65,1.0,16,2.0,1002.95,2,3,5.0,0,
-4,78,12.0,75,1.0,984.5,0,0,3.5,2,
9,74,4.0,99,2.0,986.94,4,0,2.0,2,
27,30,9.0,14,0.0,1013.51,6,2,6.5,1,
-2,90,16.0,68,2.0,992.52,0,0,2.0,2,
4,25,2.5,93,,972.03,8,0,16.5,2,
4,73,12.5,84,2.0,990.99,0,0,3.0,0,
43,69,7.0,7,0.0,1029.27,7,1,8.0,1,
33,71,11.5,42,1.0,1006.67,1,0,8.0,1,
24,91,21.5,91,2.0,1008.4,11,1,3.5,2,
37,32,7.5,17,0.0,1019.78,8,2,5.0,0,
0,91,10.5,80,2.0,990.11,0,0,2.5,2,
-14,60,14.0,68,1.0,949.1,5,1,3.5,2,
22,37,0.5,12,0.0,1014.29,10,0,5.0,0,
25,85,9.0,57,2.0,997.46,3,3,3.5,0,
26,78,12.5,91,1.0,1002.69,0,0,3.5,1,
24,37,7.0,1,0.0,1016.62,8,1,5.5,1,
40,38,10.0,17,0.0,1014.72,6,0,9.5,1,
30,36,1.5,13,0.0,1011.83,9,0,5.5,1,
1,79,17.0,78,2.0,996.33,0,0,2.0,2,
71,106,9.5,83,0.0,1013.56,11,2,12.0,1,
22,53,13.0,16,1.0,1014.97,2,2,5.5,1,
28,76,10.5,45,2.0,1006.61,4,0,6.0,0,
31,60,5.0,18,0.0,1017.88,8,1,8.5,0,
44,90,5.5,87,0.0,1028.32,11,0,1.5,1,
-4,67,12.0,59,2.0,994.58,1,0,1.5,2,
26,70,17.5,94,2.0,990.94,0,3,4.5,1,
12,68,5.5,93,2.0,1018.08,2,2,2.0,0,
32,42,4.0,6,1.0,1017.12,5,2,6.5,1,
19,80,6.5,92,2.0,993.42,3,3,1.5,2,
67,92,2.0,82,0.0,1019.37,0,2,2.5,0,
33,22,9.5,13,1.0,1012.67,9,2,10.0,0,
2,91,9.0,70,2.0,992.12,1,0,2.5,2,
24,76,6.5,19,2.0,1017.42,1,1,5.5,2,
20,72,8.5,59,2.0,990.14,2,3,1.0,0,
33,70,8.5,85,2.0,995.35,2,2,2.0,0,
29,49,8.5,9,1.0,1022.98,5,3,8.5,2,
-16,78,1.0,69,2.0,982.27,9,0,17.0,0,
30,77,6.0,85,1.0,1000.86,2,2,3.5,0,
4,89,7.0,61,1.0,986.03,1,0,1.5,0,
10,52,5.0,15,1.0,1010.82,4,3,9.0,1,
34,68,14.0,98,,1079.72,11,3,2.0,1,
16,109,19.0,106,2.0,1009.16,10,2,1.5,0,
34,29,2.5,4,0.0,1029.35,7,0,7.0,0,
32,60,7.5,14,0.0,1011.97,7,2,6.0,1,
11,88,15.5,82,2.0,992.52,0,1,3.0,2,
3,80,5.5,95,2.0,994.15,0,0,3.0,0,
28,66,18.5,94,1.0,1004.71,2,3,1.5,2,
25,36,8.5,49,2.0,1112.3,6,0,4.5,0,
41,23,0.5,14,0.0,1016.39,6,2,7.0,2,
36,60,5.0,10,0.0,1012.8,9,1,9.0,2,
26,62,18.5,51,1.0,1011.16,1,1,1.5,2,
8,50,13.5,38,1.0,897.71,11,2,3.0,2,
-14,78,5.5,16,2.0,1076.86,11,1,9.5,2,
20,71,6.5,21,2.0,1000.6,4,0,6.5,1,
9,76,11.0,75,,800.82,3,2,6.0,2,
25,85,19.0,92,2.0,1014.18,1,0,4.0,2,
28,75,2.0,49,2.0,1019.47,3,0,6.0,2,
34,74,5.5,42,2.0,1016.64,2,1,7.0,2,
-2,64,14.0,63,1.0,994.6,0,0,4.0,2,
68,83,15.5,96,1.0,1022.32,14,2,1.0,0,
12,95,15.0,80,2.0,996.32,3,0,3.5,0,
-2,94,4.5,52,2.0,997.72,0,0,1.5,0,
24,82,8.5,56,1.0,1004.92,1,0,1.5,1,
33,88,8.5,88,2.0,1015.85,1,3,4.5,0,
17,63,10.5,18,1.0,1010.82,4,1,9.0,1,
-13,91,8.5,103,2.0,984.65,7,0,0.5,2,
25,62,1.0,33,1.0,1003.39,3,1,5.5,2,
16,57,1.5,27,2.0,1009.43,4,1,7.0,2,
23,31,9.0,3,0.0,1026.75,9,2,9.0,0,
34,62,13.0,26,1.0,1003.67,2,2,6.5,1,
33,61,8.0,35,1.0,1018.15,1,0,8.0,2,
-4,51,9.5,56,2.0,1125.65,13,0,14.0,2,
22,98,11.0,96,2.0,1008.34,0,3,4.0,0,
43,21,8.5,9,0.0,1025.79,6,1,10.0,0,
-7,35,10.0,34,,1100.82,12,3,0.5,2,
20,35,9.5,5,1.0,1018.59,10,3,10.0,1,
33,70,12.0,66,2.0,998.66,3,2,3.5,2,
39,30,6.0,17,1.0,1018.41,9,1,7.5,2,
20,54,8.0,19,1.0,1011.1,2,2,6.0,1,
44,47,6.5,3,0.0,1027.72,10,2,5.5,1,
11,85,16.5,92,1.0,998.54,2,0,5.0,2,
65,81,7.5,77,0.0,1010.83,11,0,7.5,1,
23,69,10.5,84,2.0,993.73,1,1,4.5,0,
21,70,6.5,26,2.0,1014.12,1,0,7.5,2,
21,97,9.0,67,1.0,1008.74,1,2,1.5,1,
15,65,6.0,18,1.0,1007.69,2,0,7.5,2,
18,68,4.0,40,1.0,1008.41,1,3,6.0,0,
28,107,10.0,90,0.0,1027.99,10,1,3.5,0,
32,75,11.5,84,2.0,994.01,2,3,2.5,0,
28,60,0.0,30,2.0,1014.84,1,0,7.5,0,
31,83,8.5,99,1.0,1003.78,2,1,2.5,2,
18,67,0.5,25,2.0,1017.63,2,1,7.5,0,
10,60,10.5,88,1.0,999.02,0,3,4.5,1,
11,88,7.0,74,2.0,1017.24,0,1,2.5,2,
-1,83,16.5,68,1.0,986.61,1,0,2.5,2,
27,33,7.0,83,,1194.57,1,0,8.0,0,
48,50,10.0,93,1.0,1123.33,8,2,16.5,1,
26,72,2.5,29,1.0,1006.14,2,3,5.0,0,
10,90,11.0,78,1.0,992.09,2,3,4.5,0,
27,77,6.5,20,1.0,1009.04,1,0,7.5,2,
35,29,9.5,9,0.0,1022.77,5,0,7.0,0,
0,60,18.0,74,2.0,986.18,0,0,4.0,0,
46,49,7.5,21,1.0,981.14,2,0,9.0,1,
20,80,6.0,74,2.0,999.38,1,0,4.5,0,
17,90,12.5,107,1.0,1015.25,3,2,8.0,1,
0,89,9.5,87,1.0,996.6,1,0,2.0,2,
57,71,13.5,81,1.0,1018.78,4,3,9.0,2,
-10,67,15.0,58,2.0,990.84,1,0,1.0,2,
48,42,8.0,83,1.0,1069.74,7,2,0.5,2,
29,70,5.5,45,1.0,1008.96,2,0,8.0,0,
42,58,2.0,5,0.0,1029.39,6,1,6.5,2,
10,85,17.0,59,2.0,1010.03,1,2,2.0,2,
30,63,6.0,65,1.0,1009.86,0,0,4.0,2,
30,71,10.5,22,1.0,1007.99,3,1,8.5,1,
3,68,7.5,59,2.0,980.85,0,0,3.5,0,
12,77,8.0,19,1.0,1017.4,3,1,8.5,2,
-4,60,7.5,74,2.0,998.95,0,0,3.5,0,
-1,78,11.0,79,1.0,995.07,0,0,1.5,2,
16,52,8.5,24,1.0,1006.67,3,0,7.0,1,
0,99,14.5,61,2.0,987.33,0,0,3.5,0,
30,58,2.5,47,2.0,1007.46,3,2,7.5,2,
40,25,6.0,6,0.0,1011.16,7,1,5.5,1,
41,76,10.5,76,2.0,1133.9,7,1,3.5,0,
18,87,15.0,81,2.0,991.2,3,0,2.5,0,
47,38,0.5,40,1.0,910.97,6,3,19.0,1,
22,71,15.5,86,1.0,1018.42,9,2,5.5,1,
-5,73,19.5,60,2.0,991.6,1,0,3.0,2,
13,93,11.0,93,2.0,1014.32,2,3,3.0,1,
2,90,9.0,96,2.0,994.9,6,0,2.0,2,
15,106,7.0,80,1.0,1009.09,10,2,4.0,0,
4,64,19.0,52,2.0,986.96,1,0,3.0,2,
4,87,11.5,76,2.0,993.36,1,0,2.0,2,
12,64,1.5,21,2.0,1008.37,4,1,5.5,1,
28,67,14.5,83,1.0,1016.48,3,2,1.5,0,
-4,94,4.0,93,2.0,999.99,0,0,2.0,2,
11,67,1.0,28,1.0,1019.25,1,3,6.5,2,
11,21,5.0,61,1.0,1091.83,2,3,1.5,2,
10,62,8.0,26,1.0,1000.52,1,0,5.5,2,
10,79,16.0,83,2.0,992.81,1,3,5.0,1,
4,91,13.5,84,2.0,997.14,1,0,5.0,0,
24,63,1.0,44,2.0,1016.04,4,0,6.0,2,
-16,64,0.0,48,1.0,1163.02,1,0,14.0,1,
-5,69,12.5,83,2.0,981.49,1,0,3.0,0,
34,61,13.0,25,1.0,1000.53,2,2,8.0,1,
-5,94,26.5,80,2.0,992.67,14,0,4.5,0,
11,94,32.0,79,2.0,1016.52,11,1,5.0,2,
16,79,12.5,67,2.0,1019.59,1,1,4.5,0,
28,56,7.0,13,0.0,1020.37,11,0,7.0,0,
31,46,3.5,14,0.0,1014.89,11,3,8.0,1,
27,62,9.0,28,2.0,1004.74,3,1,8.0,2,
26,35,3.0,14,0.0,1027.91,7,3,5.5,2,
38,68,8.5,18,0.0,1015.9,5,1,5.5,0,
15,52,6.0,43,1.0,1019.49,4,0,7.0,2,
19,80,26.5,70,1.0,1004.28,7,2,3.0,1,
-3,86,13.5,93,2.0,986.03,0,0,4.0,0,
-1,108,22.0,106,2.0,996.16,12,0,2.5,2,
19,63,8.5,33,2.0,1014.27,2,1,6.5,2,
26,67,4.5,12,2.0,1012.11,3,3,6.0,1,
20,68,6.0,30,1.0,1003.0,3,1,5.0,0,
14,89,14.0,91,2.0,998.14,0,0,3.0,0,
39,79,11.5,100,2.0,1005.63,9,0,9.0,2,
22,79,5.5,62,2.0,1003.79,1,2,3.0,0,
0,81,36.5,78,2.0,980.99,6,0,0.5,0,
34,38,6.5,6,1.0,1023.54,9,2,10.0,2,
44,24,5.0,37,2.0,889.89,1,1,1.5,1,
24,105,5.5,87,1.0,1008.54,12,0,1.0,1,
17,97,18.5,68,2.0,1008.74,0,0,5.0,0,
15,82,14.5,91,2.0,993.37,1,0,1.0,0,
4,71,2.0,91,2.0,980.73,0,0,2.5,0,
26,77,8.5,38,2.0,1000.78,2,3,7.0,1,
27,74,0.5,19,1.0,1018.43,3,3,8.5,1,
41,46,9.5,5,1.0,1026.51,11,2,9.0,1,
40,71,30.0,108,1.0,1010.37,12,3,1.0,2,
-2,86,10.0,78,2.0,988.96,1,0,2.5,0,
54,84,10.0,93,2.0,1000.81,8,0,1.0,2,
11,61,11.0,82,2.0,1018.31,0,2,1.5,0,
41,50,8.5,6,1.0,1017.27,9,1,6.0,0,
18,77,13.5,44,1.0,1005.63,1,3,7.0,0,
0,68,12.5,74,2.0,990.32,1,0,1.5,2,
31,82,16.0,80,1.0,990.74,1,3,1.5,2,
24,68,14.0,86,2.0,1006.37,1,3,4.0,1,
-6,73,1.5,17,,1074.39,3,1,13.5,1,
-3,98,8.0,89,1.0,996.59,1,0,1.5,2,
-10,99,18.5,52,1.0,996.39,1,0,5.0,0,
19,53,8.0,47,1.0,1001.91,2,2,8.0,1,
18,105,10.5,97,1.0,1003.85,4,2,4.0,2,
15,75,7.0,11,1.0,1009.42,4,0,8.5,0,
33,79,9.5,57,2.0,991.05,3,0,2.0,0,
-10,65,6.5,53,2.0,980.77,0,0,4.0,2,
34,87,16.0,79,1.0,1015.24,14,1,3.0,1,
25,51,4.0,45,2.0,1155.04,3,0,11.5,1,
25,77,8.5,13,2.0,1019.95,3,2,8.5,2,
39,76,25.5,76,1.0,1004.76,11,3,1.5,2,
25,81,8.5,94,1.0,1001.63,1,2,2.5,1,
-8,69,4.0,73,2.0,984.95,0,0,3.5,2,
14,63,9.0,40,1.0,1018.0,2,2,7.5,1,
2,73,7.5,65,1.0,993.68,0,0,2.0,2,
49,78,32.5,107,2.0,1009.4,4,2,3.5,0,
33,47,0.5,6,0.0,1019.45,5,3,8.5,2,
32,65,11.5,58,2.0,1006.27,3,2,3.5,0,
25,71,1.5,43,2.0,1009.43,1,3,5.5,1,
-7,93,10.5,62,2.0,985.6,1,0,2.0,2,
24,73,7.5,104,0.0,1016.74,7,1,9.0,0,
33,63,6.0,59,1.0,1017.11,0,2,5.0,1,
-19,54,1.5,22,2.0,1121.08,11,0,9.5,1,
2,69,1.0,50,2.0,992.9,0,0,4.5,0,
-9,62,3.0,77,1.0,985.16,1,0,1.5,0,
30,61,9.0,73,2.0,1014.13,3,1,4.5,2,
22,104,13.0,80,1.0,991.94,3,0,3.0,0,
32,37,2.5,19,0.0,1024.98,7,1,6.0,1,
-3,76,17.0,87,1.0,998.66,1,0,3.5,0,
26,52,14.5,18,,1085.07,6,1,14.5,0,
30,85,11.0,80,2.0,1005.48,1,2,1.0,2,
3,106,9.0,73,2.0,985.34,8,0,0.5,0,
44,51,15.0,71,1.0,982.9,5,3,2.5,0,
20,35,7.5,15,1.0,1019.01,5,0,8.5,1,
11,63,14.0,23,2.0,1004.82,4,1,8.5,1,
40,85,9.0,78,0.0,1025.97,4,1,6.0,0,
21,61,6.5,10,0.0,1016.28,8,3,6.0,2,
25,91,15.0,77,1.0,1010.41,6,3,6.0,2,
30,54,7.5,15,2.0,1011.24,1,1,7.0,1,
27,59,3.0,41,1.0,1010.87,1,2,6.0,1,
-8,82,6.0,69,2.0,991.06,1,0,3.5,2,
23,49,3.5,5,1.0,1022.43,11,3,9.5,0,
27,68,12.5,13,1.0,1003.22,4,1,8.5,0,
19,42,6.0,14,,822.25,4,2,17.5,2,
-1,68,8.5,96,2.0,998.35,0,0,3.0,0,
12,60,11.5,83,2.0,990.22,2,1,2.5,0,
25,62,15.0,27,1.0,1017.1,2,0,8.5,2,
26,90,12.5,53,2.0,1005.02,1,1,5.0,2,
-9,83,14.0,69,2.0,997.62,1,0,1.5,0,
17,70,10.5,85,0.0,1029.28,1,1,10.0,2,
15,95,18.0,83,2.0,1004.43,3,0,4.0,2,
14,88,6.5,60,2.0,1016.66,0,3,3.0,2,
25,42,14.0,60,1.0,1185.93,1,1,12.5,1,
30,73,9.5,26,1.0,1003.11,3,3,7.0,0,
-3,68,16.0,85,2.0,989.63,1,0,4.0,2,
41,60,6.5,3,1.0,1022.31,9,0,7.5,0,
13,99,28.0,109,1.0,1014.87,5,0,6.5,0,
30,79,10.0,65,1.0,992.74,3,2,3.0,0,
10,54,13.0,29,1.0,1008.68,4,1,7.5,1,
22,69,5.5,12,1.0,1011.75,2,3,9.0,0,
-9,65,6.0,65,2.0,995.43,0,0,3.0,2,
-9,79,19.0,64,2.0,995.32,1,0,5.0,0,
-6,95,27.5,95,2.0,983.31,2,0,0.5,0,
27,71,0.0,13,2.0,1019.28,2,3,9.0,2,
16,77,9.5,17,1.0,1008.07,3,2,9.0,0,
-7,92,2.5,90,2.0,994.04,0,0,3.5,2,
3,98,5.0,76,2.0,989.53,0,0,4.5,0,
44,58,4.5,8,0.0,1013.19,9,2,9.5,2,
-7,80,9.0,61,1.0,995.92,0,0,2.5,2,
20,61,5.0,5,1.0,1018.31,8,2,7.5,2,
30,61,9.5,6,0.0,1025.53,8,3,8.5,2,
15,70,6.0,81,2.0,1012.15,2,1,3.5,0,
-6,79,19.5,90,2.0,993.19,0,0,1.5,2,
21,92,16.5,63,2.0,1009.79,2,2,3.5,1,
11,85,19.0,60,2.0,1012.25,2,0,2.5,0,
28,74,10.5,14,1.0,1014.58,2,2,5.0,0,
3,74,12.0,62,1.0,991.37,1,0,3.0,0,
-4,92,13.0,74,2.0,995.0,0,0,4.0,2,
44,47,2.5,8,0.0,1026.72,6,1,7.5,2,
20,72,14.0,37,1.0,1013.21,4,0,7.0,2,
20,59,10.0,16,1.0,1015.12,10,2,9.5,2,
23,68,19.5,73,2.0,1015.78,0,3,4.5,1,
33,85,7.0,90,2.0,1018.08,1,1,2.5,2,
-3,90,18.5,96,2.0,980.43,0,0,3.5,0,
41,64,3.0,11,1.0,1018.58,7,3,8.0,0,
34,55,2.5,32,2.0,1003.6,2,0,5.0,0,
16,55,12.5,12,2.0,1003.41,1,2,8.0,2,
44,76,12.0,84,0.0,1026.18,9,3,9.5,1,
-7,91,3.0,53,2.0,986.24,1,0,1.0,2,
-3,75,1.0,15,,802.47,8,3,10.0,0,
-4,69,14.5,52,1.0,982.79,0,0,4.5,2,
23,37,4.0,16,1.0,1017.64,7,2,7.0,1,
30,63,8.5,22,1.0,1004.87,1,2,5.5,1,
1,80,0.0,71,2.0,995.74,1,0,5.0,0,
10,76,4.5,10,1.0,1014.82,2,3,7.0,0,
14,74,3.5,87,2.0,1019.81,2,2,11.5,1,
42,53,7.5,19,0.0,1029.77,9,1,5.5,0,
38,79,0.0,64,1.0,885.51,14,2,8.5,1,
31,94,1.5,108,1.0,1011.26,9,0,2.0,0,
13,73,12.0,21,1.0,1002.76,1,0,8.5,1,
19,70,8.0,31,1.0,1009.02,3,0,9.0,2,
27,87,14.0,58,2.0,1016.41,0,1,2.5,0,
27,49,9.5,5,0.0,1019.72,9,0,7.5,1,
52,100,0.0,81,0.0,1018.12,12,2,1.5,0,
-12,77,6.0,49,,1188.33,10,0,13.0,0,
31,34,12.0,92,,865.17,13,0,4.5,0,
33,60,9.5,48,2.0,1011.45,1,0,6.5,0,
25,46,7.0,5,0.0,1025.97,5,2,8.5,0,
18,77,15.0,62,1.0,1003.14,0,1,5.0,1,
-8,67,19.0,89,2.0,995.9,0,0,3.0,0,
-10,88,16.0,83,2.0,987.66,0,0,1.5,0,
35,83,16.0,75,0.0,1027.52,0,3,6.0,0,
1,72,13.0,51,1.0,987.53,0,0,3.0,0,
41,36,1.0,85,1.0,1024.7,11,3,18.5,0,
31,61,3.5,30,2.0,1017.51,1,0,8.5,0,
37,53,8.0,14,1.0,1020.97,9,3,9.0,1,
-4,96,7.5,93,2.0,990.87,1,0,5.0,2,
5,73,31.0,82,2.0,980.46,0,0,1.5,2,
31,105,32.5,82,2.0,1018.61,11,3,1.0,1,
29,22,6.5,16,0.0,1010.62,10,2,7.5,0,
1,76,1.5,79,2.0,983.45,0,0,2.5,0,
-2,68,12.0,64,2.0,987.81,0,0,2.5,0,
24,82,18.5,99,2.0,1007.66,2,1,2.0,2,
21,64,9.5,98,2.0,1007.7,2,1,1.5,1,
1,66,11.0,52,2.0,997.99,0,0,4.0,0,
22,22,2.0,18,0.0,1019.21,11,1,8.5,2,
27,96,11.5,51,1.0,1006.4,2,1,2.0,1,
35,43,9.0,5,1.0,1029.71,6,1,9.5,0,
14,82,14.0,66,2.0,993.11,2,3,4.0,0,
-5,83,4.5,72,1.0,999.7,1,0,2.0,2,
7,51,9.0,31,,801.25,8,2,4.0,2,
-9,99,6.0,55,1.0,982.81,1,0,2.0,2,
32,56,5.5,3,0.0,1027.24,7,3,7.5,1,
-3,48,9.5,33,2.0,1088.77,9,2,4.5,0,
19,95,22.5,80,1.0,1019.75,0,3,1.5,1,
30,68,15.0,58,1.0,1005.8,1,0,2.0,1,
4,93,6.0,57,2.0,983.35,1,0,3.0,0,
27,51,4.5,34,1.0,1011.34,4,2,6.0,2,
0,83,39.0,99,1.0,997.74,3,0,6.0,0,
36,46,0.5,18,0.0,1015.45,5,0,9.0,2,
22,68,6.5,58,2.0,809.03,1,1,10.0,2,
2,82,16.0,63,2.0,994.84,1,0,4.5,2,
27,86,7.5,108,1.0,1005.5,2,3,1.0,1,
44,60,2.0,16,1.0,1014.04,5,0,10.0,1,
-17,76,1.5,56,,963.63,14,0,15.0,0,
16,51,12.5,18,1.0,1013.79,1,3,7.5,1,
49,34,8.5,53,,1082.74,14,0,0.0,0,
13,72,9.0,33,2.0,1001.87,4,3,6.0,1,
-5,92,11.5,72,2.0,986.27,0,0,3.0,2,
29,93,6.5,78,2.0,1000.35,0,0,4.0,2,
24,54,8.0,12,0.0,1010.53,5,1,7.5,2,
3,74,10.0,95,2.0,997.24,1,0,4.5,2,
-17,92,29.0,99,2.0,981.31,5,0,1.5,2,
-5,88,14.5,53,2.0,985.74,1,0,4.5,2,
14,77,16.0,67,2.0,1010.22,2,3,4.5,0,
-19,75,1.0,72,2.0,988.25,10,0,2.0,0,
-2,71,16.0,83,2.0,983.38,0,0,3.0,0,
-9,89,8.0,65,2.0,992.01,1,0,2.0,0,
17,65,6.0,98,2.0,1013.45,2,1,3.0,1,
41,49,3.5,16,1.0,1011.05,5,0,5.5,2,
22,54,12.0,33,1.0,1006.22,4,1,8.0,2,
30,79,6.5,70,0.0,1014.86,5,2,2.5,0,
21,55,8.0,10,0.0,1018.15,8,0,7.5,0,
12,67,8.0,27,2.0,1006.23,3,2,8.5,2,
-10,90,3.5,73,2.0,989.85,0,0,1.5,0,
34,106,4.0,90,1.0,1024.24,9,1,11.0,2,
41,40,0.5,8,0.0,1014.01,8,0,8.0,0,
17,66,4.5,91,,929.1,9,0,14.5,1,
16,85,8.5,72,2.0,1018.96,1,1,3.0,1,
32,66,2.0,20,2.0,1002.14,1,1,5.0,2,
40,25,1.5,16,0.0,1020.02,5,1,9.0,0,
-3,70,18.0,50,2.0,992.9,1,0,4.5,0,
20,56,0.0,17,1.0,1009.56,2,3,5.5,2,
28,66,13.5,15,2.0,1005.87,3,3,8.0,1,
-5,60,14.0,72,2.0,996.55,1,0,1.0,0,
22,72,3.5,38,1.0,1009.03,2,0,6.5,0,
22,48,9.0,12,0.0,1016.71,10,0,9.0,0,
27,50,4.0,14,2.0,1001.47,2,1,6.5,0,
22,62,18.5,65,2.0,1018.26,2,0,4.0,0,
27,73,4.5,38,1.0,1013.74,1,3,6.5,0,
28,50,8.0,42,2.0,1003.81,3,1,6.5,0,
22,50,1.5,84,2.0,1098.25,9,3,0.5,1,
-2,61,5.5,54,2.0,980.09,0,0,3.5,2,
14,95,17.5,62,1.0,1014.31,2,0,5.0,2,
13,75,1.5,47,1.0,1011.57,2,2,7.0,1,
28,77,16.5,50,1.0,1004.64,2,3,3.5,2,
-10,66,13.0,62,2.0,999.54,0,0,4.5,2,
13,57,10.0,31,2.0,1014.92,3,0,8.0,1,
25,100,5.5,101,2.0,1019.96,12,3,7.5,1,
3,82,1.5,86,2.0,991.81,0,0,3.5,2,
6,69,6.5,31,,962.72,10,0,14.5,0,
-2,87,9.5,85,2.0,990.74,0,0,2.0,2,
-5,34,2.0,34,,1061.53,11,0,17.0,1,
-1,36,13.5,12,2.0,805.92,5,3,5.0,2,
-3,65,2.0,18,,1189.9,6,2,18.0,1,
32,48,4.0,7,0.0,1021.88,6,3,10.0,0,
-6,72,2.5,60,2.0,991.71,1,0,4.5,2,
15,86,12.0,56,2.0,1004.64,2,3,2.0,1,
29,20,6.5,7,1.0,1023.84,7,3,9.5,0,
-2,66,8.0,68,2.0,995.2,1,0,3.5,2,
15,91,19.5,77,2.0,1017.27,1,3,1.0,2,
29,81,12.0,61,2.0,1006.71,1,3,1.0,1,
35,31,7.5,8,0.0,1010.48,9,2,6.0,2,
23,74,0.5,28,1.0,1017.82,2,2,6.5,2,
33,84,22.0,95,2.0,1017.41,11,1,10.0,2,
18,55,2.0,48,2.0,1000.66,3,2,8.0,0,
16,96,28.0,108,2.0,1006.49,0,3,2.0,2,
27,77,4.5,10,,885.35,10,0,6.5,2,
-1,61,15.0,73,2.0,996.37,0,0,2.0,2,
37,45,9.5,18,1.0,1018.93,8,3,7.5,2,
12,71,19.5,77,2.0,999.29,1,2,5.0,1,
1,86,0.0,65,2.0,985.11,0,0,3.0,0,
28,54,9.5,1,0.0,1024.68,8,0,9.0,2,
21,62,7.0,29,2.0,1006.29,1,2,5.5,1,
41,25,5.5,19,0.0,1021.71,7,0,7.0,2,
-17,65,1.5,30,,822.07,7,3,3.0,0,
18,63,6.0,68,1.0,997.33,3,3,4.0,2,
3,93,0.5,96,2.0,993.61,1,0,4.5,0,
21,84,16.5,69,2.0,1005.71,2,3,2.5,2,
-8,86,11.0,93,2.0,997.5,1,0,2.0,0,
21,66,8.0,52,2.0,1003.77,0,2,2.0,0,
29,50,6.5,19,0.0,1014.49,9,1,9.0,0,
43,24,2.0,15,0.0,1014.48,6,3,9.5,0,
24,89,31.0,98,1.0,1013.05,1,3,5.0,2,
-9,88,5.0,96,1.0,992.04,1,0,3.0,0,
23,71,2.5,18,1.0,1007.64,2,0,6.5,0,
-9,71,24.0,109,2.0,995.13,5,0,1.5,2,
42,23,9.5,11,1.0,1017.11,7,1,9.5,2,
32,54,14.0,28,2.0,1004.08,3,0,6.5,1,
59,107,19.0,92,2.0,1015.41,2,3,1.5,0,
0,92,4.5,69,2.0,999.88,0,0,4.5,0,
30,99,17.0,77,2.0,1013.33,0,2,2.0,1,
-10,61,1.0,62,2.0,987.33,1,0,3.0,2,
-3,92,2.5,87,2.0,989.97,0,0,2.0,0,
70,106,14.0,87,2.0,1019.68,10,2,2.0,0,
8,106,0.5,104,1.0,1011.53,1,1,1.0,2,
4,85,17.0,81,2.0,998.14,0,0,4.0,2,
3,74,7.0,69,2.0,993.96,0,0,4.5,2,
17,54,3.0,36,2.0,1002.52,4,0,7.0,0,
10,65,12.0,42,1.0,1008.82,4,1,5.0,1,
30,73,6.0,78,2.0,991.57,3,2,4.0,0,
-6,79,18.0,85,2.0,990.46,1,0,4.5,0,
26,46,2.0,5,1.0,1024.46,6,2,8.0,0,
64,109,13.5,90,0.0,1019.1,2,3,2.5,2,
29,33,5.5,17,0.0,1022.56,6,2,6.0,2,
34,85,14.0,72,1.0,996.49,3,0,4.0,0,
-6,38,8.5,58,1.0,1075.61,13,0,10.0,1,
-2,65,17.0,96,1.0,988.85,1,0,2.5,0,
34,62,4.5,14,2.0,954.37,1,0,1.5,1,
1,45,4.5,36,,1033.81,10,3,2.5,2,
-11,63,12.0,59,,1072.4,2,1,16.5,0,
24,71,11.0,81,2.0,1018.76,3,2,4.5,2,
34,92,46.5,72,2.0,991.43,14,0,1.5,0,
33,72,12.0,37,2.0,1000.2,2,1,8.0,1,
22,59,8.5,95,,845.46,11,0,7.0,2,
-7,88,13.5,91,2.0,989.51,0,0,4.0,0,
34,80,12.5,51,2.0,1011.21,0,2,3.0,2,
1,86,1.5,95,2.0,995.37,1,0,5.0,0,
14,55,2.5,15,2.0,1017.92,3,0,7.5,0,
12,70,5.0,14,1.0,1006.65,4,1,7.0,2,
16,78,5.0,40,1.0,1018.58,3,2,7.5,0,
12,73,1.5,24,2.0,1002.85,4,2,7.5,1,
